"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-16","10.51",," 1456","0.00",,,,,"81","57","  310","  310","25.1","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-17","9.17",," 1623","0.00",,,,,"77","51","  300","  290","19.9","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-18","10.29",," 1222","0.00",,,,,"83","54","  320","  310","21.9","33.1",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-19","7.61",," 1514","0.00",,,,,"85","55","  280","  360","19.9","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-20","5.82",," 1707","0.00",,,,,"85","57","  210","  190","14.1","17.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-21","8.72",," 0906","0.06",,,,,"85","62","  310","  310","21.9","30.0",,,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-22","10.29",," 1433","0.08",,,,,"84","57","  290","  300","21.9","31.1",,,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-23","6.93",," 1500","0.00",,,,,"81","54","  350","  350","18.1","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-24","7.16",," 1748","0.00",,,,,"86","56","  220","  220","16.1","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-25","11.86",," 1802","0.02",,,,,"90","68","  230","  260","23.0","33.1","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-26","8.72",," 1426","0.00",,,,,"87","-1","  250","  270","23.0","29.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-27","9.84",," 1540","0.01",,,,,"88","67","  260","  260","35.1","42.9","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-28","13.87",," 1843","0.00",,,,,"86","63","  260","  260","25.9","35.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-29","14.09",," 1659","0.00",,,,,"81","63","  310","  310","23.9","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-06-30","9.84",," 1400","0.00",,,,,"83","61","  320","  320","23.0","36.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-01","7.61",," 1625","0.00",,,,,"85","55","  220","  210","16.1","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-02","14.32",," 1215","0.01",,,,,"89","-1","  210","  220","28.0","36.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-03","8.28",," 0900","0.34",,,,,"72","61","   20","   20","17.0","21.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-04","7.16",," 1137","0.25",,,,,"76","60","   80","   60","15.0","19.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-05","4.03",," 1352","0.00",,,,,"81","54","   30","   60","10.1","14.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-06","6.93",," 1120","0.00",,,,,"86","59","  160","  190","15.0","23.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-07","9.62",," 0324","1.67",,,,,"83","68","   10","   10","23.0","30.0","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-08","10.96",," 1708","0.93",,,,,"87","69","  220","  220","29.1","35.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-09","6.93",," 0657","0.00",,,,,"83","34","  350","   50","14.1","18.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-10","8.28",," 2217","0.00",,,,,"85","35","   10","   10","31.1","38.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-11","8.05",," 1617","0.03",,,,,"88","65","  220","  240","16.1","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-12","10.96",," 1548","1.73",,,,,"86","66","  310","  320","36.0","44.1","    1","    1","    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-13","10.07",," 1446","0.01",,,,,"80","58","  290","  290","21.9","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-14","7.16",," 1131","0.00",,,,,"84","58","  290","  300","14.1","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-15","6.93",," 1408","0.00",,,,,"88","60","  240","  240","14.1","18.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-16","6.04",," 1003","0.00",,,,,"88","67","  220","  260","14.1","25.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-17","6.26",," 0641","0.00",,,,,"88","-1","  220","   20","14.1","18.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-18","6.71",," 1324","0.00",,,,,"89","52","  220","  230","14.1","19.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-19","6.93",," 1331","0.11",,,,,"87","71","  240","  230","17.0","21.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-20","7.83",," 0156","0.00",,,,,"91","67","  300","  310","23.9","32.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-21","6.26",," 2114","0.97",,,,,"87","66","  330","  330","38.9","47.0","    1","    1","    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-22","7.38",," 1823","0.00",,,,,"82","64","   40","   40","16.1","21.9",,,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-23","7.38",," 1203","0.00",,,,,"80","59","   10","   20","16.1","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-24","3.80",," 1218","0.00",,,,,"77","55","  210","  220","15.0","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-25","6.04",," 0426","0.00",,,,,"81","63","  200","  200","13.0","21.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-26","7.61",," 1537","0.00",,,,,"85","62","  320","  310","16.1","19.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-27","4.03",," 2224","0.01",,,,,"83","59","  200","  200","17.0","23.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-28","2.91",," 0005","0.01",,,,,"84","66","  180","  190","10.1","17.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-29","6.49",," 1857","0.82",,,,,"88","64","  290","  290","31.1","40.0","    1","    1","    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-30","7.16",," 0647","0.03",,,,,"77","68","  240","  230","14.1","18.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-07-31","6.04",," 1755","0.01",,,,,"85","66","  220","  180","12.1","21.9","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-01","6.93",," 1539","0.01",,,,,"85","68","  270","  280","13.0","15.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-02","7.16",," 1321","0.00",,,,,"83","62","   40","  350","14.1","18.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-03","5.82",," 1353","0.00",,,,,"80","58","  140","  150","13.0","15.0",,,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-04","8.50",," 1744","0.00",,,,,"90","66","  180","  180","16.1","21.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-05","8.05",," 0523","0.09",,,,,"82","71","  300","  290","23.9","30.0","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-06","5.37",," 1457","0.01",,,,,"86","65","  340","  230","15.0","21.0","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-07","9.17",," 1202","0.00",,,,,"81","59","  330","  360","23.0","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-08","3.80",," 1227","0.00",,,,,"80","55","  320","  160","10.1","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-09","4.92",," 0822","0.01",,,,,"79","58","  260","  260","14.1","21.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-10","9.62",," 1817","0.00",,,,,"77","58","   50","   70","16.1","21.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-11","4.92",," 0522","0.00",,,,,"77","51","   70","   20","13.0","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-12","4.70",," 1349","0.00",,,,,"78","57","   70","  210","13.0","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-13","3.36",," 2143","0.01",,,,,"80","56","  270","  270","14.1","16.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-14","5.37",," 2315","0.01",,,,,"79","57","   40","   40","12.1","15.0","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-15","8.50",," 1905","0.00",,,,,"80","61","   40","  210","14.1","66.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-16","2.91",," 0734","0.00",,,,,"80","53","   30","   10","12.1","40.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-17","4.70",," 0457","0.00",,,,,"80","54","  290","   30","12.1","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-18","4.70",," 1539","0.00",,,,,"82","56","  250","  280","8.9","12.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-19","3.80",," 1222","0.00",,,,,"83","56","  140","  170","10.1","14.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-20","6.93",," 1431","0.00",,,,,"86","63","  110","  110","13.0","18.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-21","7.61",," 1316","0.12",,,,,"80","65","  170","  200","17.0","23.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-22","7.38",," 1631","0.07",,,,,"82","68","  180","  190","16.1","21.9","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-23","5.37",," 1237","0.01",,,,,"88","66","  210","  240","12.1","14.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-24","8.95",," 1832","0.00",,,,,"81","61","  250","  220","21.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-25","11.41",," 1413","0.00",,,,,"78","57","   50","   30","19.9","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-26","10.74",," 1554","0.00",,,,,"79","55","   70","   60","17.0","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-27","4.47",," 1223","0.00",,,,,"85","59","   60","  350","12.1","16.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-28","5.37",," 1215","0.42",,,,,"78","59","  170","  170","23.9","31.1","    1","    1","    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-29","7.16",," 0922","0.00",,,,,"83","61","  330","   10","13.0","25.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-30","4.03",," 1821","0.00",,,,,"83","56","   70","  200","8.9","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-08-31","7.61",," 1506","0.00",,,,,"85","60","   90","   80","13.0","16.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-01","6.93",," 1821","0.00",,,,,"88","60","   90","  340","12.1","21.0",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-02","5.14",," 1814","0.00",,,,,"89","63","  210","  320","12.1","21.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-03","6.49",," 1244","0.70",,,,,"85","65","  350","   10","25.1","38.0","    1","    1","    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-04","11.63",," 1416","1.86",,,,,"71","62","  120","  110","21.9","32.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-05","6.93",," 0707","0.00",,,,,"64","59","  300","  290","23.0","51.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-06","3.80",," 0527","0.01",,,,,"74","53","  290","   90","8.9","69.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-07","4.47",," 0143","0.08",,,,,"72","58","  330","  340","14.1","16.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-08","7.61",," 1158","0.15",,,,,"73","56","  330","  330","31.1","36.9","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-09","7.83",," 0222","0.00",,,,,"69","51","  350","  350","17.0","21.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-10","7.61",," 1018","0.00",,,,,"74","48","  140","  110","13.0","18.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-11","6.71",," 2319","0.22",,,,,"74","52","  220","  200","21.0","29.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-12","5.14",," 1127","0.33",,,,,"76","67","  210","  330","14.1","28.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-13","13.20",," 1212","0.02",,,,,"85","72","  210","  210","25.9","35.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-14","11.63",," 0950","3.61",,,,,"72","58","  350","  350","33.1","42.9","    1","    1","    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-15","6.93",," 1526","0.00",,,,,"67","54","  320","   10","14.1","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-16","2.91",," 1438","0.01",,,,,"70","49","  280","  300","8.1","13.0","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-17","3.58",," 1027","0.00",,,,,"77","47","  280","  260","8.9","14.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-18","6.71",," 0725","0.00",,,,,"79","56","   70","  140","13.0","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-19","4.47",," 0751","0.00",,,,,"80","53","  130","  130","8.9","12.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-20","2.91",," 1956","0.09",,,,,"74","57","  190","  190","13.0","16.1","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-21","3.13",," 1307","0.09",,,,,"76","-1","  200","  200","15.0","21.0","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-22","6.04",," 1525","0.00",,,,,"82","57","  120","  130","13.0","18.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-23","6.04",," 0815","0.00",,,,,"83","-1","  150","  340","12.1","17.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-24","3.36",," 2154","0.00",,,,,"85","-1","  340","  330","8.9","12.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-25","4.25",," 1653","0.00",,,,,"84","-1","   50","  100","12.1","14.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-26","8.05",," 1255","0.00",,,,,"79","13","   70","   70","16.1","21.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-27","5.59",," 1151","0.00",,,,,"80","51","   30","   10","13.0","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-28","3.13",," 2017","0.00",,,,,"82","-1","   50","   30","15.0","19.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-29","7.38",," 1326","0.14",,,,,"75","52","  280","  280","21.0","25.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-09-30","8.28",," 1351","0.01",,,,,"65","45","  330","  310","18.1","23.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-01","8.95",," 1620","0.00",,,,,"65","40","  340","  320","17.0","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-02","6.93",," 1346","0.00",,,,,"64","36","  260","  240","16.1","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-03","7.16",," 1936","0.00",,,,,"73","42","   60","   50","15.0","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-04","7.61",," 1639","0.00",,,,,"69","42","   60","   60","13.0","17.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-05","7.61",," 1507","0.00",,,,,"80","42","  130","  130","13.0","17.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-06","7.38",," 1524","0.00",,,,,"84","49","  140","  150","14.1","17.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-07","12.08",," 1807","0.70",,,,,"66","57","  170","  170","23.0","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-08","9.40",," 1256","0.35",,,,,"69","45","  290","  270","16.1","23.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-09","5.59",," 1228","0.00",,,,,"75","43","   40","   20","12.1","14.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-10","8.28",," 1132","0.00",,,,,"79","45","  120","  120","17.0","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-11","5.14",," 1524","0.00",,,,,"85","52","  170","  170","10.1","13.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-12","7.61",," 0535","0.00",,,,,"86","56","  140","  120","16.1","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-13","7.38",," 1425","0.00",,,,,"80","59","  190","  180","16.1","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-14","4.47",," 0736","0.00",,,,,"72","57","  350","  360","14.1","21.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-15","11.41",," 1154","0.59",,,,,"81","51","  230","  220","25.1","33.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-16","7.38",," 2358","0.00",,,,,"60","41","  340","  340","15.0","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-17","6.04",," 1601","0.06",,,,,"59","38","  310","  320","17.0","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-18","4.25",," 0044","0.00",,,,,"60","41","   30","   30","12.1","16.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-19","7.83",," 1434","0.00",,,,,"64","37","  170","  160","17.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-20","8.50",," 1808","0.00",,,,,"68","42","  360","  330","16.1","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-21","7.16",," 1040","0.00",,,,,"59","39","   70","   70","14.1","19.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-22","13.20",," 1015","0.00",,,,,"58","37","  100","   90","23.9","32.0",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-23","10.29",," 0619","0.72",,,,,"63","38","  140","   90","18.1","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-24","7.83",," 1821","0.45",,,,,"54","42","  230","  200","18.1","28.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-25","10.74",," 1255","0.00",,,,,"55","38","  220","  120","21.0","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-26","18.57",," 1451","0.00",,,,,"59","38","  270","  280","38.0","48.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-27","15.66",," 1007","0.00",,,,,"46","30","  290","   10","31.1","47.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-28","10.29",," 1146","0.00",,,,,"46","25","  280","  320","19.9","30.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-29","6.49",," 1511","0.00",,,,,"57","27","  340","  360","14.1","21.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-30","9.62",," 1306","0.00",,,,,"66","29","  180","  190","17.0","23.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-10-31","8.50",," 1307","0.00",,,,,"73","43","  200","  200","15.0","18.1",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-11-01","5.14",," 2115","0.00",,,,,"72","42","   70","   50","10.1","14.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-11-02","11.18",," 1401","0.00",,,,,"74","51","  190","  200","21.9","29.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-11-03","10.96",," 1418","0.00",,,,,"73","50","  200","  210","21.0","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2008-11-04","10.07",," 1213","0.00",,,,,"73","41","  210","  210","18.1","23.9",,,,,,,,,
